SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
496,4.0642685,0.00316361,0.24604674,0.3994709,56,9,FALSE,20350,29,56,0,28,0.76428704,FALSE,0,20350,11235546,0.0772381
498,4.26957065,5.17E-05,0.23421559,0.57142857,16,9,FALSE,26707,19.875,16,0,8,0.74849457,FALSE,0,26707,77298,0.1684322
501,4.25020084,5.74E-04,0.235283,0.16483516,28,9,FALSE,31690,19.07142857,28,0,14,0.74998455,FALSE,0,31690,959066,0.1043956
503,4.36043917,2.00E-05,0.2293347,0.66666667,8,10,FALSE,31803,36.5,8,0,4,0.74150468,FALSE,0,31803,80600,0.27651515
505,4.35945729,3.56E-05,0.22938635,0.64285714,16,9,FALSE,32140,16.625,16,0,8,0.74158021,FALSE,0,32140,67628,0.17876344
509,3.53467821,0.0011011,0.28291118,0.86159271,166,9,FALSE,48014,142.5180723,166,0,83,0.80502475,FALSE,0,48014,3084896,0.09979413
511,4.3421405,2.79E-04,0.23030116,0.36363636,24,9,FALSE,49820,16.58333333,24,0,12,0.74291227,FALSE,0,49820,458340,0.11810552
513,3.8665536,0.00299735,0.25862825,0.09655172,60,8,FALSE,53822,21,60,0,30,0.77949588,FALSE,0,53822,4132458,0.04657738
515,4.44282781,3.22E-04,0.22508187,0.26666667,20,9,FALSE,56899,15.9,20,0,10,0.73516709,FALSE,0,56899,328926,0.1256
517,3.80076765,0.00114171,0.26310474,0.17391304,46,9,FALSE,62941,37.82608696,46,0,23,0.78455633,FALSE,0,62941,2387192,0.05828365
519,3.80121396,0.00244616,0.26307385,0.10541311,54,8,FALSE,69024,27.59259259,54,0,27,0.784522,FALSE,0,69024,4690374,0.04556046
521,4.3311613,8.11E-04,0.23088496,0.20588235,34,9,FALSE,70179,12.64705882,34,0,17,0.74375682,FALSE,0,70179,1009772,0.08320433
523,4.34597876,9.36E-05,0.23009777,0.38888889,18,9,FALSE,71080,17.88888889,18,0,9,0.74261702,FALSE,0,71080,160414,0.14426523
525,4.28108542,2.76E-04,0.23358562,0.26666667,20,10,FALSE,71444,19.1,20,0,10,0.74760881,FALSE,0,71444,532334,0.13013699
527,4.18780684,2.90E-04,0.23878847,0.13888889,18,9,FALSE,73004,30.55555556,18,0,9,0.75478409,FALSE,0,73004,416836,0.11942257
530,4.36936535,1.56E-05,0.22886619,0.67857143,16,9,FALSE,80024,21.25,16,0,8,0.74081805,FALSE,0,80024,38070,0.17418033
535,4.03615103,0.00153992,0.2477608,0.08496732,36,9,FALSE,5909,22.22222222,36,0,18,0.76644992,FALSE,0,5909,3403240,0.07242391
537,4.32107471,5.87E-04,0.23142391,0.16666667,24,9,FALSE,6792,13,24,0,12,0.74453271,FALSE,0,6792,722462,0.10365854
539,3.86691065,0.00207398,0.25860437,0.07287449,78,9,FALSE,22588,20.12820513,78,0,39,0.77946841,FALSE,0,22588,5418166,0.03706337
541,4.01481746,6.40E-04,0.24907733,0.12418301,36,9,FALSE,25442,27.33333333,36,0,18,0.76809096,FALSE,0,25442,1330964,0.08174842
543,3.70668571,9.21E-04,0.26978279,0.10080645,64,9,FALSE,30952,48.25,64,0,32,0.79179341,FALSE,0,30952,1940192,0.05070321
548,4.22904579,5.53E-05,0.23645996,0.38095238,14,10,FALSE,37114,28.14285714,14,0,7,0.75161186,FALSE,0,37114,83654,0.17589286
551,4.23475855,2.84E-04,0.23614097,0.17948718,26,9,FALSE,55711,18.61538462,26,0,13,0.75117242,FALSE,0,55711,363408,0.09269231
553,3.99035973,5.08E-04,0.25060397,0.18681319,28,8,FALSE,59562,35.5,28,0,14,0.76997233,FALSE,0,59562,1602896,0.08964646
556,4.60287423,2.87E-05,0.21725556,0.42857143,14,10,FALSE,67091,15.57142857,14,0,7,0.72285583,FALSE,0,67091,35862,0.20037106
558,3.85280728,0.001002,0.259551,0.0995671,44,9,FALSE,71897,31.22727273,44,0,22,0.78055329,FALSE,0,71897,2133262,0.05424454
560,3.84075694,0.00177534,0.26036534,0.11,50,9,FALSE,72211,30.12,50,0,25,0.78148024,FALSE,0,72211,3388658,0.04755556
564,3.91752209,9.17E-04,0.2552634,0.11857708,46,9,FALSE,84206,35.56521739,46,0,23,0.77557522,FALSE,0,84206,2027888,0.07388581
566,4.58787825,1.20E-05,0.21796568,0.66666667,8,10,FALSE,84870,19,8,0,4,0.72400937,FALSE,0,84870,19284,0.29230769
569,3.68901187,1.80E-04,0.2710753,0.65270936,58,9,FALSE,85733,81,58,0,29,0.79315293,FALSE,0,85733,607580,0.08490566
571,3.85021869,2.31E-04,0.25972551,0.21794872,26,9,FALSE,87632,90.23076923,26,0,13,0.78075241,FALSE,0,87632,875956,0.14840587
573,4.68222797,0,0.21357354,1,10,10,FALSE,185,22.2,10,0,5,0.71675169,FALSE,0,185,0,0.28461538
575,4.38159422,2.34E-04,0.22822743,0.2,12,10,FALSE,1072,24.16666667,12,0,6,0.73987737,FALSE,0,1072,458620,0.17647059
577,4.25680621,8.68E-05,0.23491791,0.36363636,22,10,FALSE,4593,26.36363636,22,0,11,0.74947645,FALSE,0,4593,241920,0.11929247
579,3.81620994,9.41E-04,0.26204009,0.15833333,32,9,FALSE,5145,74.125,32,0,16,0.78336847,FALSE,0,5145,3073278,0.10446051
581,4.12594841,5.92E-04,0.24236852,0.25,16,10,FALSE,7456,55.5,16,0,8,0.75954243,FALSE,0,7456,1531030,0.13536585
583,4.06382219,5.12E-04,0.24607376,0.15151515,24,9,FALSE,13401,33,24,0,12,0.76432137,FALSE,0,13401,1824280,0.10530547
585,4.15701151,0.00121244,0.24055743,0.13538462,52,9,FALSE,14402,16.38461538,52,0,26,0.75715296,FALSE,0,14402,1827094,0.05669417
587,4.39712577,5.14E-06,0.22742129,0.66666667,8,10,FALSE,14739,31.25,8,0,4,0.73868263,FALSE,0,14739,10166,0.28935185
589,4.74551459,5.35E-04,0.2107253,0.33333333,8,10,FALSE,16696,11.5,8,0,4,0.71188349,FALSE,0,16696,1119852,0.27380952
591,4.42577881,3.93E-04,0.22594893,0.16483516,28,9,FALSE,17387,13.71428571,28,0,14,0.73647855,FALSE,0,17387,1082374,0.09625127
593,3.93403553,0.00125245,0.25419191,0.04678363,38,9,FALSE,20992,23.78947368,38,0,19,0.77430496,FALSE,0,20992,2373948,0.05914407
596,4.07310542,0.00240494,0.24551292,0.05533597,46,9,FALSE,25481,15.65217391,46,0,23,0.76360728,FALSE,0,25481,4351902,0.05118511
598,4.75345889,0,0.21037312,1,4,10,FALSE,30244,28,4,0,2,0.71127239,FALSE,0,30244,0,0.52830189
602,4.84432741,4.28E-06,0.20642701,0.33333333,6,10,FALSE,32449,16.33333333,6,0,3,0.70428251,FALSE,0,32449,7130,0.36363636
605,4.24288137,5.14E-04,0.23568889,0.16363636,22,10,FALSE,38291,23.54545455,22,0,11,0.75054759,FALSE,0,38291,552174,0.10709838
607,3.95063822,0.00231226,0.25312366,0.10344828,60,9,FALSE,45317,23.73333333,60,0,30,0.77302783,FALSE,0,45317,4616868,0.04382716
609,4.49950906,3.30E-04,0.22224647,0.29090909,22,10,FALSE,45331,18,22,0,11,0.730807,FALSE,0,45331,394468,0.12884238
614,3.91832545,6.35E-04,0.25521106,0.21666667,32,9,FALSE,71532,34.5625,32,0,16,0.77551343,FALSE,0,71532,1564958,0.0777027
618,3.97786307,4.57E-04,0.25139126,0.22875817,36,9,FALSE,78636,34,36,0,18,0.77093361,FALSE,0,78636,1108618,0.07762557
621,3.89136838,0.00377016,0.25697901,0.07692308,78,9,FALSE,80733,19.74358974,78,0,39,0.77758705,FALSE,0,80733,6714030,0.03515302
623,4.91627243,0,0.20340614,0,2,10,FALSE,81320,33,2,0,1,0.69874827,FALSE,0,81320,0,0
638,4.73185754,3.37E-05,0.2113335,0.3,10,9,FALSE,48210,12.2,10,0,5,0.71293404,FALSE,0,48210,37302,0.22222222
640,4.0801571,8.84E-04,0.2450886,0.15204678,38,9,FALSE,75588,21.73684211,38,0,19,0.76306484,FALSE,0,75588,1568366,0.07180202
643,5.43890029,0,0.1838607,1,6,11,FALSE,28659,6,6,0,3,0.65854613,FALSE,0,28659,0,0.5
644,4.82460055,1.31E-04,0.20727105,0.4,10,10,FALSE,22797,7.6,10,0,5,0.70579996,FALSE,0,22797,220638,0.25333333
646,5.43890029,0,0.1838607,1,6,11,FALSE,34837,6,6,0,3,0.65854613,FALSE,0,34837,0,0.5
648,4.56199232,6.58E-04,0.21920247,0.17777778,20,10,FALSE,43338,6.8,20,0,10,0.72600059,FALSE,0,43338,1065054,0.132
650,5.5618138,0,0.17979746,1,4,11,FALSE,328,7,4,0,2,0.64909125,FALSE,0,328,0,0.7
652,5.27001696,0,0.18975271,1,4,10,FALSE,14186,9.5,4,0,2,0.67153716,FALSE,0,14186,0,0.63333333
654,3.66196554,9.39E-04,0.27307739,0.43448276,60,9,FALSE,22458,67.93333333,60,0,30,0.79523342,FALSE,0,22458,2056688,0.06592233
658,5.2699277,0,0.18975592,1,6,10,FALSE,30703,7.66666667,6,0,3,0.67154402,FALSE,0,30703,0,0.51111111
661,4.57511381,2.72E-04,0.2185738,0.19047619,14,10,FALSE,53291,10.71428571,14,0,7,0.72499125,FALSE,0,53291,298626,0.16071429
663,5.26983844,9.81E-06,0.18975914,0.66666667,8,10,FALSE,59620,6,8,0,4,0.67155089,FALSE,0,59620,12468,0.4
665,4.43872177,4.49E-04,0.22529008,0.16666667,18,9,FALSE,78257,17.77777778,18,0,9,0.73548294,FALSE,0,78257,653772,0.12268519
667,4.99616174,0,0.20015365,1,4,10,FALSE,2942,26.5,4,0,2,0.69260294,FALSE,0,2942,0,0.54081633
669,4.34678211,0.00182214,0.23005524,0.09473684,40,10,FALSE,6580,11.8,40,0,20,0.74255522,FALSE,0,6580,2802112,0.06724138
671,4.45577078,0.00117863,0.22442806,0.52295918,98,10,FALSE,8318,30.36734694,98,0,49,0.73417148,FALSE,0,8318,1847164,0.13368695
674,4.00196376,0.00277344,0.24987733,0.08866995,58,9,FALSE,15793,16.4137931,58,0,29,0.76907971,FALSE,0,15793,5212432,0.04463027
676,5.25975185,1.97E-04,0.19012304,0.60606061,24,11,FALSE,19833,10.25,24,0,12,0.67232678,FALSE,0,19833,1045540,0.25625
678,4.99446577,0.00103873,0.20022161,0.13186813,28,10,FALSE,20374,8.28571429,28,0,14,0.6927334,FALSE,0,20374,2007710,0.10857143
680,5.21092564,2.52E-06,0.19190448,0.66666667,6,10,FALSE,25052,17.33333333,6,0,3,0.67608264,FALSE,0,25052,5108,0.40310078
684,5.26350085,0,0.18998762,0,2,11,FALSE,33124,27,2,0,1,0.6720384,FALSE,0,33124,0,0
686,5.06819602,4.64E-04,0.19730886,0.53846154,26,11,FALSE,41532,11.53846154,26,0,13,0.68706184,FALSE,0,41532,2093152,0.19230769
688,4.31286263,1.54E-04,0.23186456,0.66666667,6,9,FALSE,44426,54.66666667,6,0,3,0.74516441,FALSE,0,44426,581442,0.35268817
690,5.26180487,7.14E-04,0.19004886,0.33333333,6,11,FALSE,46707,12,6,0,3,0.67216886,FALSE,0,46707,1091848,0.36458333
692,4.66776756,2.85E-04,0.21423517,0.2,12,10,FALSE,47929,18.16666667,12,0,6,0.71786403,FALSE,0,47929,462548,0.18556701
694,4.87530126,4.85E-06,0.20511553,0.6,10,10,FALSE,61540,16.4,10,0,5,0.7018999,FALSE,0,61540,6686,0.27333333
696,4.23386593,6.56E-04,0.23619076,0.23529412,34,9,FALSE,64394,20.47058824,34,0,17,0.75124108,FALSE,0,64394,905740,0.08287688
699,5.26028742,4.22E-05,0.19010368,0.86666667,12,11,FALSE,68231,13.5,12,0,6,0.67228558,FALSE,0,68231,261376,0.3375
701,5.06480407,2.61E-05,0.197441,0.66666667,6,10,FALSE,68973,15,6,0,3,0.68732276,FALSE,0,68973,23738,0.36585366
703,4.04927252,0.00212841,0.24695794,0.27342995,92,9,FALSE,71947,26.19565217,92,0,46,0.76544058,FALSE,0,71947,4466562,0.06281931
705,5.06650004,2.07E-05,0.19737491,0.5,10,10,FALSE,72907,13,10,0,5,0.6871923,FALSE,0,72907,27772,0.25490196
707,4.61644202,9.32E-04,0.21661704,0.2,22,9,FALSE,75748,16.45454545,22,0,11,0.72181215,FALSE,0,75748,1662612,0.12784091
710,4.36543783,0.00236746,0.2290721,0.07509881,46,9,FALSE,82349,12.82608696,46,0,23,0.74112017,FALSE,0,82349,5744668,0.05524967
712,4.99009194,0.0014371,0.20039711,0.25730994,38,10,FALSE,82994,9.26315789,38,0,19,0.69306985,FALSE,0,82994,4236670,0.12162162
714,5.10729269,4.01E-05,0.19579845,0.5,10,11,FALSE,87064,13,10,0,5,0.68405441,FALSE,0,87064,49820,0.26530612
716,4.83932875,0,0.20664023,0,2,10,FALSE,3613,15,2,0,1,0.70466702,FALSE,0,3613,0,0
718,3.57109703,0.00148495,0.280026,0.54078947,192,9,FALSE,9797,84.01041667,192,0,96,0.80222331,FALSE,0,9797,4256020,0.06678094
720,3.87592609,5.29E-04,0.25800286,0.1969697,24,9,FALSE,12081,63.66666667,24,0,12,0.77877492,FALSE,0,12081,1116582,0.11019642
722,4.32705525,5.60E-04,0.23110405,0.14285714,16,8,FALSE,13250,16.125,16,0,8,0.74407267,FALSE,0,13250,724354,0.14189189
724,3.18191556,0.03219174,0.3142761,0.08313749,370,8,FALSE,19732,73.02162162,370,0,185,0.83216034,FALSE,0,19732,85739768,0.02958518
726,3.77452468,9.51E-04,0.26493402,0.14666667,50,9,FALSE,27348,68.44,50,0,25,0.78657502,FALSE,0,27348,3116092,0.08658228
729,3.59635812,0.00285967,0.27805907,0.17602041,98,8,FALSE,33539,55.97959184,98,0,49,0.80028014,FALSE,0,33539,7547436,0.04801612
731,4.02865304,0.00244977,0.24822192,0.09486166,46,9,FALSE,34533,14.52173913,46,0,23,0.76702669,FALSE,0,34533,4913716,0.05626598
735,4.08560207,0.00170514,0.24476197,0.09538462,52,9,FALSE,41168,17.5,52,0,26,0.76264599,FALSE,0,41168,2809880,0.05382234
737,3.63188432,0.0021692,0.27533917,0.09191919,90,8,FALSE,54716,33.42222222,90,0,45,0.79754736,FALSE,0,54716,4412670,0.03359017
740,4.4767473,2.57E-04,0.22337647,0.13888889,18,10,FALSE,78471,13.55555556,18,0,9,0.7325579,FALSE,0,78471,611012,0.12962963
742,3.52343122,0.00128911,0.28381425,0.64196735,194,9,FALSE,595,132.9381443,194,0,97,0.80588991,FALSE,0,595,3886848,0.08928015
743,3.31018477,7.28E-04,0.30209794,0.95986804,486,9,FALSE,611,288.3251029,486,0,243,0.82229348,FALSE,0,611,3177798,0.12487012
745,3.5856467,0,0.27888972,1,154,9,FALSE,662,151.8051948,154,0,77,0.8011041,FALSE,0,662,0,0.11244829
747,4.24814782,1.29E-04,0.23539671,0.3030303,24,8,FALSE,1426,22.83333333,24,0,12,0.75014248,FALSE,0,1426,264290,0.1119281
749,4.05471749,2.29E-04,0.24662631,0.24175824,28,9,FALSE,1656,41.5,28,0,14,0.76502173,FALSE,0,1656,728342,0.0888651
751,3.37971972,5.06E-04,0.29588252,0.42735816,340,8,FALSE,3070,154.4588235,340,0,170,0.81694464,FALSE,0,3070,3959350,0.0767688
753,3.35017406,0.00299928,0.29849195,0.24445949,422,8,FALSE,5101,112.042654,422,0,211,0.81921738,FALSE,0,5101,11968698,0.05473505
755,3.42265465,0.00198283,0.29217087,0.43788105,244,8,FALSE,5574,122.3442623,244,0,122,0.81364195,FALSE,0,5574,7109790,0.06991101
757,3.34829956,0.00539981,0.29865906,0.31451311,388,9,FALSE,5732,107.3865979,388,0,194,0.81936157,FALSE,0,5732,18603970,0.05345276
759,3.17772025,0.01352495,0.31469101,0.22016122,508,8,FALSE,6090,110.7992126,508,0,254,0.83248306,FALSE,0,6090,47084338,0.04250066
761,3.19539409,0.00311208,0.31295044,0.5302572,708,8,FALSE,6429,229.5141243,708,0,354,0.83112353,FALSE,0,6429,16074152,0.08475411
763,3.09693832,0.00613599,0.32289955,0.33628611,972,8,FALSE,8168,193.2572017,972,0,486,0.83869705,FALSE,0,8168,38250994,0.06274584
765,3.5856467,0,0.27888972,1,154,9,FALSE,8371,151.8051948,154,0,77,0.8011041,FALSE,0,8371,0,0.11244829
767,3.84022137,0.00167961,0.26040165,0.09655172,60,9,FALSE,8939,32.83333333,60,0,30,0.78152143,FALSE,0,8939,4083858,0.04566528
769,3.19235919,0.00673754,0.31324796,0.59661918,650,9,FALSE,9057,238.4615385,650,0,325,0.83135699,FALSE,0,9057,25651818,0.08978221
771,3.41006873,0.00127036,0.29324922,0.3969428,338,8,FALSE,9381,130.9112426,338,0,169,0.8146101,FALSE,0,9381,5318694,0.06911892
773,3.5856467,0,0.27888972,1,154,9,FALSE,9935,151.8051948,154,0,77,0.8011041,FALSE,0,9935,0,0.11244829
775,3.57564938,2.34E-04,0.27966948,0.97435897,156,9,FALSE,11187,150,156,0,78,0.80187312,FALSE,0,11187,950960,0.11044711
777,3.5856467,0,0.27888972,1,154,9,FALSE,11544,151.8051948,154,0,77,0.8011041,FALSE,0,11544,0,0.11244829
779,3.5856467,0,0.27888972,1,154,9,FALSE,12416,151.8051948,154,0,77,0.8011041,FALSE,0,12416,0,0.11244829
781,3.5856467,0,0.27888972,1,154,9,FALSE,12735,151.8051948,154,0,77,0.8011041,FALSE,0,12735,0,0.11244829
783,3.5856467,0,0.27888972,1,154,9,FALSE,13797,151.8051948,154,0,77,0.8011041,FALSE,0,13797,0,0.11244829
785,3.47897884,6.06E-04,0.28744067,0.50477691,286,8,FALSE,14431,139.6993007,286,0,143,0.80930932,FALSE,0,14431,2883704,0.08265817
787,3.59716147,1.18E-04,0.27799697,0.83978175,128,8,FALSE,14934,190.4375,128,0,64,0.80021835,FALSE,0,14934,547512,0.12729779
789,3.54976346,0.00293467,0.28170891,0.43755102,100,9,FALSE,15104,98.1,100,0,50,0.80386435,FALSE,0,15104,7788632,0.07269088
791,4.23770419,1.45E-04,0.23597683,0.17777778,20,9,FALSE,16337,19.5,20,0,10,0.75094583,FALSE,0,16337,271692,0.11271676
793,3.5856467,0,0.27888972,1,154,9,FALSE,17201,151.8051948,154,0,77,0.8011041,FALSE,0,17201,0,0.11244829
795,3.5856467,0,0.27888972,1,154,9,FALSE,17376,151.8051948,154,0,77,0.8011041,FALSE,0,17376,0,0.11244829
797,3.23092029,0.00250057,0.30950934,0.50103869,730,9,FALSE,18198,225.8273973,730,0,365,0.82839075,FALSE,0,18198,13184214,0.08835188
799,3.5856467,0,0.27888972,1,154,9,FALSE,18262,151.8051948,154,0,77,0.8011041,FALSE,0,18262,0,0.11244829
801,3.5856467,0,0.27888972,1,154,9,FALSE,19236,151.8051948,154,0,77,0.8011041,FALSE,0,19236,0,0.11244829
803,4.48728019,0,0.22285214,1,4,10,FALSE,19422,53.5,4,0,2,0.73174768,FALSE,0,19422,0,0.50952381
805,3.41596001,0.00131017,0.29274347,0.34617985,408,8,FALSE,23106,128.3382353,408,0,204,0.81415692,FALSE,0,23106,7151844,0.06704981
807,3.5856467,0,0.27888972,1,154,9,FALSE,23158,151.8051948,154,0,77,0.8011041,FALSE,0,23158,0,0.11244829
809,4.07542623,9.03E-05,0.24537311,0.24444444,20,9,FALSE,25617,48.5,20,0,10,0.76342875,FALSE,0,25617,420696,0.11282051
811,3.5856467,0,0.27888972,1,154,9,FALSE,26820,151.8051948,154,0,77,0.8011041,FALSE,0,26820,0,0.11244829
813,3.5856467,0,0.27888972,1,154,9,FALSE,26986,151.8051948,154,0,77,0.8011041,FALSE,0,26986,0,0.11244829
815,4.01330001,3.38E-05,0.2491715,0.39285714,16,9,FALSE,26999,115.5,16,0,8,0.76820769,FALSE,0,26999,103192,0.2273622
817,3.5856467,0,0.27888972,1,154,9,FALSE,27095,151.8051948,154,0,77,0.8011041,FALSE,0,27095,0,0.11244829
819,3.5856467,0,0.27888972,1,154,9,FALSE,27314,151.8051948,154,0,77,0.8011041,FALSE,0,27314,0,0.11244829
821,3.10407926,0.00417271,0.32215672,0.39026049,848,8,FALSE,30344,201.8726415,848,0,424,0.83814775,FALSE,0,30344,30612070,0.06704505
823,3.1327323,0.00735402,0.31921017,0.38643612,880,8,FALSE,31512,201.7886364,880,0,440,0.83594367,FALSE,0,31512,33943552,0.07102573
825,3.08863697,0.00637514,0.32376741,0.34096497,964,8,FALSE,33111,194.0373444,964,0,482,0.83933562,FALSE,0,33111,41446658,0.0620324
827,3.28054985,0.01239849,0.30482695,0.33462447,292,8,FALSE,36228,118.9520548,292,0,146,0.82457309,FALSE,0,36228,42897794,0.0541152
829,3.50441846,8.85E-04,0.28535405,0.44328001,296,9,FALSE,37280,117.5743243,296,0,148,0.80735243,FALSE,0,37280,4526952,0.07302753
831,3.50406141,3.87E-04,0.28538313,0.54836206,228,8,FALSE,38297,146.8859649,228,0,114,0.80737989,FALSE,0,38297,3124286,0.09072635
833,3.5856467,0,0.27888972,1,154,9,FALSE,41844,151.8051948,154,0,77,0.8011041,FALSE,0,41844,0,0.11244829
835,3.57332857,1.42E-04,0.27985112,0.7670412,180,9,FALSE,42052,135.2444444,180,0,90,0.80205165,FALSE,0,42052,1342294,0.09510861
837,3.5856467,0,0.27888972,1,154,9,FALSE,42739,151.8051948,154,0,77,0.8011041,FALSE,0,42739,0,0.11244829
839,3.5164688,0.00199688,0.28437619,0.40566038,106,9,FALSE,43170,96.69811321,106,0,53,0.80642548,FALSE,0,43170,5969604,0.06650489
841,3.49102919,1.92E-04,0.28644848,0.58498623,242,8,FALSE,44038,147.0991736,242,0,121,0.80838237,FALSE,0,44038,1361566,0.09182221
843,3.5856467,0,0.27888972,1,154,9,FALSE,47827,151.8051948,154,0,77,0.8011041,FALSE,0,47827,0,0.11244829
846,3.16531286,0.00941886,0.31592454,0.20568762,666,8,FALSE,48470,132.2702703,666,0,333,0.83343747,FALSE,0,48470,40012194,0.04742462
848,3.28670892,0.00267735,0.30425572,0.72159548,574,9,FALSE,49422,257.0801394,574,0,287,0.82409931,FALSE,0,49422,12765244,0.10510084
850,3.97152548,5.62E-04,0.25179242,0.1047619,30,9,FALSE,49645,54.53333333,30,0,15,0.77142112,FALSE,0,49645,1558816,0.10570687
852,3.5856467,0,0.27888972,1,154,9,FALSE,50556,151.8051948,154,0,77,0.8011041,FALSE,0,50556,0,0.11244829
854,3.5856467,0,0.27888972,1,154,9,FALSE,50583,151.8051948,154,0,77,0.8011041,FALSE,0,50583,0,0.11244829
856,3.16263501,0.00462213,0.31619204,0.47385085,760,8,FALSE,50822,219.9947368,760,0,380,0.83364346,FALSE,0,50822,23684722,0.07801232
858,3.5856467,0,0.27888972,1,154,9,FALSE,51271,151.8051948,154,0,77,0.8011041,FALSE,0,51271,0,0.11244829
860,3.2956351,1.75E-04,0.30343165,0.8152554,540,8,FALSE,51879,273.6740741,540,0,270,0.82341268,FALSE,0,51879,2299758,0.11630857
862,4.49924127,0,0.2222597,1,4,10,FALSE,53386,56,4,0,2,0.73082759,FALSE,0,53386,0,0.52336449
864,3.96554494,9.47E-05,0.25217215,0.18181818,24,9,FALSE,53936,65.75,24,0,12,0.77188116,FALSE,0,53936,251346,0.11239316
866,3.5856467,0,0.27888972,1,154,9,FALSE,57977,151.8051948,154,0,77,0.8011041,FALSE,0,57977,0,0.11244829
868,3.53298224,3.90E-04,0.28304699,0.74906367,180,9,FALSE,58121,141.5777778,180,0,90,0.80515521,FALSE,0,58121,1498334,0.09611526
870,3.5856467,0,0.27888972,1,154,9,FALSE,58847,151.8051948,154,0,77,0.8011041,FALSE,0,58847,0,0.11244829
872,3.39837544,0.0033537,0.29425825,0.3839593,328,9,FALSE,59445,108.7560976,328,0,164,0.81550958,FALSE,0,59445,11610990,0.05708661
874,3.56038561,1.40E-04,0.28086845,0.85570855,168,9,FALSE,59508,146.5238095,168,0,84,0.80304726,FALSE,0,59508,523820,0.10098126
876,4.34356869,2.59E-06,0.23022544,0.4,12,9,FALSE,60453,34.16666667,12,0,6,0.74280241,FALSE,0,60453,7076,0.18478261
878,3.5856467,0,0.27888972,1,154,9,FALSE,61804,151.8051948,154,0,77,0.8011041,FALSE,0,61804,0,0.11244829
880,3.5856467,0,0.27888972,1,154,9,FALSE,62902,151.8051948,154,0,77,0.8011041,FALSE,0,62902,0,0.11244829
883,3.4540748,0.00157597,0.28951313,0.5469558,220,8,FALSE,65387,130.5090909,220,0,110,0.81122502,FALSE,0,65387,6717812,0.07377563
885,3.4143533,9.72E-04,0.29288123,0.42009956,334,8,FALSE,66001,149.508982,334,0,167,0.81428052,FALSE,0,66001,5304168,0.07786614
887,3.190931,0.00518022,0.31338816,0.31486853,502,8,FALSE,66700,154.5378486,502,0,251,0.83146685,FALSE,0,66700,22729800,0.05968863
889,3.5856467,0,0.27888972,1,154,9,FALSE,67661,151.8051948,154,0,77,0.8011041,FALSE,0,67661,0,0.11244829
891,3.5856467,0,0.27888972,1,154,9,FALSE,68715,151.8051948,154,0,77,0.8011041,FALSE,0,68715,0,0.11244829
893,4.25278943,7.71E-05,0.23513979,0.33333333,14,9,FALSE,69068,29.28571429,14,0,7,0.74978543,FALSE,0,69068,121266,0.16012559
895,3.5856467,0,0.27888972,1,154,9,FALSE,69155,151.8051948,154,0,77,0.8011041,FALSE,0,69155,0,0.11244829
897,3.09943765,0.00861098,0.32263917,0.30909015,982,8,FALSE,71788,184.9674134,982,0,491,0.8385048,FALSE,0,71788,44626514,0.05909502
899,3.5856467,0,0.27888972,1,154,9,FALSE,73171,151.8051948,154,0,77,0.8011041,FALSE,0,73171,0,0.11244829
901,3.5856467,0,0.27888972,1,154,9,FALSE,73179,151.8051948,154,0,77,0.8011041,FALSE,0,73179,0,0.11244829
903,3.57832723,0.00134332,0.27946019,0.90493827,162,9,FALSE,73828,144.5679012,162,0,81,0.80166714,FALSE,0,73828,4054664,0.10645648
905,3.55538695,0.00103645,0.28126334,0.72503053,182,9,FALSE,73886,132.956044,182,0,91,0.80343177,FALSE,0,73886,3219446,0.08952529
907,3.5856467,0,0.27888972,1,154,9,FALSE,74244,151.8051948,154,0,77,0.8011041,FALSE,0,74244,0,0.11244829
909,3.5856467,0,0.27888972,1,154,9,FALSE,74915,151.8051948,154,0,77,0.8011041,FALSE,0,74915,0,0.11244829
911,3.50566812,0.00116059,0.28525233,0.68542668,188,9,FALSE,75966,138.0425532,188,0,94,0.8072563,FALSE,0,75966,4364124,0.086588
913,3.4400607,0.00123372,0.29069255,0.39668508,362,9,FALSE,75981,112.0607735,362,0,181,0.81230302,FALSE,0,75981,7201464,0.06392514
915,3.40542712,6.80E-04,0.29364892,0.47823236,248,9,FALSE,77063,136.8870968,248,0,124,0.81496714,FALSE,0,77063,3957012,0.07296754
917,3.48451308,5.63E-04,0.28698414,0.75006242,180,8,FALSE,77695,144.9888889,180,0,90,0.80888361,FALSE,0,77695,2563212,0.08661224
919,3.5856467,0,0.27888972,1,154,9,FALSE,82269,151.8051948,154,0,77,0.8011041,FALSE,0,82269,0,0.11244829
921,3.5856467,0,0.27888972,1,154,9,FALSE,82289,151.8051948,154,0,77,0.8011041,FALSE,0,82289,0,0.11244829
923,3.22886727,9.54E-04,0.30970613,0.54576802,694,8,FALSE,83133,233.314121,694,0,347,0.82854867,FALSE,0,83133,8760202,0.09124526
925,3.10479336,0.00549046,0.32208263,0.39021658,846,8,FALSE,84171,201.6406619,846,0,423,0.83809282,FALSE,0,84171,33949504,0.06750608
